window_end,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,packet_rate,byte_rate,syn_count,avg_packet_size
1782970003.402,192.168.1.31,224.0.0.251,5353,5353,UDP,5,1406,2.63,738.54,0,281.2
1782970003.402,192.168.1.3,104.17.207.5,43874,443,TCP,4,327,2.82,230.64,0,81.75
1782970003.402,104.17.207.5,192.168.1.3,443,43874,TCP,3,198,2.13,140.6,0,66.0
1782970003.402,192.168.1.3,104.17.207.5,40790,443,TCP,10,3277,33.85,11091.25,1,327.7
1782970003.402,104.17.207.5,192.168.1.3,443,40790,TCP,9,2518,31.3,8755.82,0,279.78
1782970004.535,192.168.1.31,224.0.0.251,5353,5353,UDP,1,466,0.75,349.99,0,466.0
1782970004.535,192.168.1.3,104.17.207.5,40790,443,TCP,10,3277,7.0,2294.74,1,327.7
1782970004.535,104.17.207.5,192.168.1.3,443,40790,TCP,9,2518,6.34,1773.02,0,279.78
1782970004.535,192.168.1.221,224.0.0.251,5353,5353,UDP,4,460,3.03,348.15,0,115.0
1782970004.535,192.168.1.3,142.251.221.195,43774,80,TCP,1,66,1.32,87.31,0,66.0
1782970004.535,142.251.221.195,192.168.1.3,80,43774,TCP,1,66,1.36,89.49,0,66.0
1782970005.643,192.168.1.31,224.0.0.251,5353,5353,UDP,1,138,1.31,180.6,0,138.0
1782970005.643,192.168.1.221,224.0.0.251,5353,5353,UDP,2,238,1.4,166.42,0,119.0
1782970005.643,192.168.1.3,142.251.221.195,43774,80,TCP,1,66,0.54,35.41,0,66.0
1782970005.643,142.251.221.195,192.168.1.3,80,43774,TCP,1,66,0.54,35.76,0,66.0
1782970005.643,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,1.31,197.61,0,151.0
1782970006.742,192.168.1.31,224.0.0.251,5353,5353,UDP,1,138,0.54,74.06,0,138.0
1782970006.742,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.66,78.13,0,119.0
1782970006.742,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,0.54,81.03,0,151.0
1782970007.802,192.168.1.31,224.0.0.251,5353,5353,UDP,2,642,2.05,657.68,0,321.0
1782970007.802,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,1.3,776.35,0,597.0
1782970008.838,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,0.53,268.32,0,504.0
1782970008.838,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.55,330.83,0,597.0
1782970008.838,192.168.1.3,192.168.1.1,33425,53,UDP,2,152,4.01,305.12,0,76.0
1782970008.838,192.168.1.1,192.168.1.3,53,33425,UDP,2,304,4.33,657.9,0,152.0
1782970009.936,192.168.1.3,192.168.1.1,33425,53,UDP,2,152,1.25,95.23,0,76.0
1782970009.936,192.168.1.1,192.168.1.3,53,33425,UDP,2,304,1.28,194.87,0,152.0
1782970012.984,192.168.1.59,224.0.0.251,5353,5353,UDP,1,79,4.45,351.79,0,79.0
1782970012.984,192.168.1.221,192.168.1.255,57621,57621,UDP,1,82,6.27,513.93,0,82.0
1782970014.049,192.168.1.59,224.0.0.251,5353,5353,UDP,2,158,1.55,122.49,0,79.0
1782970014.049,192.168.1.221,192.168.1.255,57621,57621,UDP,1,82,0.82,66.95,0,82.0
1782970015.1,192.168.1.59,224.0.0.251,5353,5353,UDP,2,158,1.51,119.42,0,79.0
1782970015.1,192.168.1.3,142.251.221.195,43774,80,TCP,1,66,0.92,60.47,0,66.0
1782970015.1,142.251.221.195,192.168.1.3,80,43774,TCP,1,66,0.98,64.9,0,66.0
1782970016.237,192.168.1.59,224.0.0.251,5353,5353,UDP,1,79,0.65,51.12,0,79.0
1782970016.237,192.168.1.230,224.0.0.251,5353,5353,UDP,1,119,1.66,197.24,0,119.0
1782970017.271,192.168.1.230,224.0.0.251,5353,5353,UDP,1,119,0.61,72.67,0,119.0
1782970017.271,192.168.1.221,224.0.0.251,5353,5353,UDP,3,341,5.29,601.43,0,113.67
1782970018.305,192.168.1.221,224.0.0.251,5353,5353,UDP,4,460,2.5,287.38,0,115.0
1782970019.324,192.168.1.221,224.0.0.251,5353,5353,UDP,2,238,1.28,151.9,0,119.0
1782970020.342,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.64,76.02,0,119.0
1782970024.438,192.168.1.3,151.101.157.91,56206,443,TCP,2,171,3.16,270.0,0,85.5
1782970024.438,151.101.157.91,192.168.1.3,443,56206,TCP,2,171,3.19,272.98,0,85.5
1782970025.561,192.168.1.3,151.101.157.91,56206,443,TCP,2,171,1.14,97.31,0,85.5
1782970025.561,151.101.157.91,192.168.1.3,443,56206,TCP,2,171,1.14,97.7,0,85.5
1782970025.561,192.168.1.3,142.251.221.195,43774,80,TCP,1,66,0.76,50.37,0,66.0
1782970025.561,142.251.221.195,192.168.1.3,80,43774,TCP,1,66,0.78,51.67,0,66.0
1782970025.561,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,1.46,220.21,0,151.0
1782970025.561,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,5.1,3042.21,0,597.0
1782970026.802,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,0.52,78.38,0,151.0
1782970026.802,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.7,415.42,0,597.0
1782970029.857,192.168.1.100,224.0.0.251,5353,5353,UDP,1,82,0.99,81.0,0,82.0
1782970030.879,192.168.1.100,224.0.0.251,5353,5353,UDP,1,82,0.97,79.34,0,82.0
1782970030.879,192.168.1.221,224.0.0.251,5353,5353,UDP,3,341,9.65,1097.38,0,113.67
1782970031.927,192.168.1.221,224.0.0.251,5353,5353,UDP,4,460,2.94,338.62,0,115.0
1782970032.955,192.168.1.221,224.0.0.251,5353,5353,UDP,2,238,1.38,164.14,0,119.0
1782970032.955,192.168.1.100,224.0.0.251,5353,5353,UDP,1,82,0.9,73.94,0,82.0
1782970034.005,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.69,82.05,0,119.0
1782970034.005,192.168.1.227,224.0.0.251,5353,5353,UDP,2,178,6.95,618.39,0,89.0
1782970035.051,192.168.1.227,224.0.0.251,5353,5353,UDP,4,425,3.0,318.65,0,106.25
1782970035.051,192.168.1.3,142.251.221.195,43774,80,TCP,1,66,1.78,117.33,0,66.0
1782970036.107,192.168.1.227,224.0.0.251,5353,5353,UDP,2,316,1.14,179.41,0,158.0
1782970036.107,192.168.1.3,142.251.221.195,43774,80,TCP,2,132,1.24,81.53,0,66.0
1782970037.148,192.168.1.227,224.0.0.251,5353,5353,UDP,1,158,0.57,90.55,0,158.0
1782970037.148,192.168.1.3,142.251.221.195,43774,80,TCP,2,132,1.22,80.75,0,66.0
1782970038.22,192.168.1.3,142.251.221.195,43774,80,TCP,2,132,1.19,78.5,0,66.0
1782970038.22,142.251.221.195,192.168.1.3,80,43774,TCP,1,66,2.73,180.45,0,66.0
1782970039.261,192.168.1.3,142.251.221.195,43774,80,TCP,1,66,0.59,38.81,0,66.0
1782970039.261,142.251.221.195,192.168.1.3,80,43774,TCP,3,198,2.13,140.76,0,66.0
1782970040.305,142.251.221.195,192.168.1.3,80,43774,TCP,2,132,1.25,82.4,0,66.0
1782970041.363,192.168.1.31,224.0.0.251,5353,5353,UDP,3,756,2.97,748.11,0,252.0
1782970041.363,192.168.1.147,224.0.0.251,5353,5353,UDP,2,450,3.77,848.62,0,225.0
1782970042.543,192.168.1.31,224.0.0.251,5353,5353,UDP,3,1185,1.61,634.42,0,395.0
1782970042.543,192.168.1.147,224.0.0.251,5353,5353,UDP,3,675,1.75,394.81,0,225.0
1782970043.585,192.168.1.31,224.0.0.251,5353,5353,UDP,4,795,4.02,798.28,0,198.75
1782970043.585,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,3.83,2287.96,0,597.0
1782970043.585,192.168.1.221,192.168.1.255,57621,57621,UDP,1,82,1.35,110.75,0,82.0
1782970044.758,192.168.1.31,224.0.0.251,5353,5353,UDP,6,1069,4.13,735.54,0,178.17
1782970044.758,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.7,416.46,0,597.0
1782970044.758,192.168.1.221,192.168.1.255,57621,57621,UDP,1,82,0.52,42.86,0,82.0
1782970044.758,192.168.1.117,224.0.0.251,5353,5353,UDP,1,100,1.38,137.58,0,100.0
1782970045.881,192.168.1.31,224.0.0.251,5353,5353,UDP,4,877,2.35,514.72,0,219.25
1782970045.881,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,1.2,718.19,0,597.0
1782970045.881,192.168.1.117,224.0.0.251,5353,5353,UDP,1,100,0.54,54.07,0,100.0
1782970045.881,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,1.0,151.2,0,151.0
1782970045.881,192.168.1.227,224.0.0.251,5353,5353,UDP,1,158,1.66,261.58,0,158.0
1782970046.968,192.168.1.31,224.0.0.251,5353,5353,UDP,3,412,1.88,258.23,0,137.33
1782970046.968,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.52,311.11,0,597.0
1782970046.968,192.168.1.227,224.0.0.251,5353,5353,UDP,1,158,0.59,93.4,0,158.0
1782970048.057,192.168.1.31,224.0.0.251,5353,5353,UDP,2,274,1.18,161.17,0,137.0
1782970048.057,192.168.1.221,224.0.0.251,5353,5353,UDP,2,238,1.53,182.28,0,119.0
1782970049.106,192.168.1.31,224.0.0.251,5353,5353,UDP,1,171,0.67,114.19,0,171.0
1782970049.106,192.168.1.221,224.0.0.251,5353,5353,UDP,2,238,1.51,179.76,0,119.0
1782970050.157,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.66,78.27,0,119.0
1782970050.157,192.168.1.3,142.251.221.195,43774,80,TCP,1,66,0.88,57.85,0,66.0
1782970050.157,142.251.221.195,192.168.1.3,80,43774,TCP,1,66,1.39,91.97,0,66.0
1782970051.244,192.168.1.221,224.0.0.251,5353,5353,UDP,3,304,26.07,2642.21,0,101.33
1782970051.244,142.251.221.195,192.168.1.3,80,43774,TCP,1,66,0.55,36.58,0,66.0
1782970052.312,192.168.1.221,224.0.0.251,5353,5353,UDP,3,304,2.53,256.84,0,101.33
1782970052.312,192.168.1.31,224.0.0.251,5353,5353,UDP,1,171,1.06,180.54,0,171.0
1782970053.369,192.168.1.221,224.0.0.251,5353,5353,UDP,4,460,3.57,411.08,0,115.0
1782970053.369,192.168.1.221,239.255.255.250,56953,1900,UDP,1,167,0.9,149.86,0,167.0
1782970053.369,0.0.0.0,255.255.255.255,68,67,UDP,1,342,1.46,499.38,0,342.0
1782970054.458,192.168.1.221,224.0.0.251,5353,5353,UDP,4,460,3.14,360.76,0,115.0
1782970054.458,0.0.0.0,255.255.255.255,68,67,UDP,1,342,0.56,192.84,0,342.0
1782970054.458,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.85,506.95,0,597.0
1782970055.547,192.168.1.221,224.0.0.251,5353,5353,UDP,2,238,1.5,178.41,0,119.0
1782970055.547,0.0.0.0,255.255.255.255,68,67,UDP,1,342,1.44,492.35,0,342.0
1782970056.592,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.74,88.18,0,119.0
1782970056.592,0.0.0.0,255.255.255.255,68,67,UDP,1,342,0.57,196.54,0,342.0
1782970057.644,192.168.1.117,224.0.0.251,5353,5353,UDP,1,100,2.35,234.91,0,100.0
1782970058.673,192.168.1.117,224.0.0.251,5353,5353,UDP,2,200,1.37,137.48,0,100.0
1782970058.673,192.168.1.31,224.0.0.251,5353,5353,UDP,3,1068,2.6,925.95,0,356.0
1782970059.721,192.168.1.117,224.0.0.251,5353,5353,UDP,1,100,0.68,67.75,0,100.0
1782970059.721,192.168.1.31,224.0.0.251,5353,5353,UDP,3,1290,1.53,659.12,0,430.0
1782970060.785,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,0.69,346.33,0,504.0
1782970060.785,192.168.1.3,142.251.221.195,43774,80,TCP,1,66,0.83,54.85,0,66.0
1782970060.785,142.251.221.195,192.168.1.3,80,43774,TCP,1,66,0.87,57.18,0,66.0
1782970061.883,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,1.75,883.12,0,504.0
1782970061.883,192.168.1.117,224.0.0.251,5353,5353,UDP,1,100,1.51,151.48,0,100.0
1782970062.926,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,0.62,312.36,0,504.0
1782970062.926,192.168.1.117,224.0.0.251,5353,5353,UDP,1,100,0.59,58.72,0,100.0
1782970062.926,192.168.1.3,104.17.207.5,40790,443,TCP,2,171,2.4,205.46,0,85.5
1782970062.926,104.17.207.5,192.168.1.3,443,40790,TCP,1,105,1.47,154.7,0,105.0
1782970064.025,192.168.1.3,104.17.207.5,40790,443,TCP,2,171,1.04,88.54,0,85.5
1782970064.025,104.17.207.5,192.168.1.3,443,40790,TCP,1,105,0.56,59.06,0,105.0
1782970067.08,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,1.19,179.6,0,151.0
1782970067.08,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,1.22,616.06,0,504.0
1782970068.14,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,0.53,79.44,0,151.0
1782970068.14,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,0.53,268.34,0,504.0
1782970069.187,192.168.1.3,142.251.221.195,43774,80,TCP,3,198,2.92,192.92,0,66.0
1782970070.217,192.168.1.3,142.251.221.195,43774,80,TCP,5,330,2.72,179.66,0,66.0
1782970070.217,142.251.221.195,192.168.1.3,80,43774,TCP,6,426,7.03,499.3,0,71.0
1782970071.272,192.168.1.3,142.251.221.195,43774,80,TCP,2,132,1.05,69.18,0,66.0
1782970071.272,142.251.221.195,192.168.1.3,80,43774,TCP,6,426,3.14,223.25,0,71.0
1782970071.272,192.168.1.117,224.0.0.251,5353,5353,UDP,1,100,1.05,104.51,0,100.0
1782970072.354,192.168.1.221,224.0.0.251,5353,5353,UDP,3,341,6.57,746.95,0,113.67
1782970072.354,192.168.1.3,192.168.1.1,45940,53,UDP,2,152,6.3,478.74,0,76.0
1782970072.354,192.168.1.1,192.168.1.3,53,45940,UDP,2,304,9.76,1483.91,0,152.0
1782970073.499,192.168.1.221,224.0.0.251,5353,5353,UDP,4,460,2.5,287.22,0,115.0
1782970073.499,192.168.1.3,192.168.1.1,45940,53,UDP,2,152,1.37,103.93,0,76.0
1782970073.499,192.168.1.1,192.168.1.3,53,45940,UDP,2,304,1.48,225.2,0,152.0
1782970074.59,192.168.1.221,224.0.0.251,5353,5353,UDP,1,119,0.64,76.51,0,119.0
1782970075.624,192.168.1.221,192.168.1.255,57621,57621,UDP,1,82,2.94,241.34,0,82.0
1782970076.648,192.168.1.221,192.168.1.255,57621,57621,UDP,1,82,0.73,60.1,0,82.0
1782970077.666,192.168.1.31,224.0.0.251,5353,5353,UDP,1,282,2.27,641.22,0,282.0
1782970078.739,192.168.1.31,224.0.0.251,5353,5353,UDP,5,1228,3.3,811.57,0,245.6
1782970078.739,34.107.243.93,192.168.1.3,443,33566,TCP,2,156,2.46,191.63,0,78.0
1782970078.739,192.168.1.3,34.107.243.93,33566,443,TCP,2,160,2.46,196.58,0,80.0
1782970079.801,192.168.1.31,224.0.0.251,5353,5353,UDP,5,1359,2.57,698.5,0,271.8
1782970079.801,34.107.243.93,192.168.1.3,443,33566,TCP,2,156,1.07,83.17,0,78.0
1782970079.801,192.168.1.3,34.107.243.93,33566,443,TCP,2,160,1.07,85.31,0,80.0
1782970080.856,192.168.1.31,224.0.0.251,5353,5353,UDP,2,1008,1.14,572.75,0,504.0
1782970081.885,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,0.56,282.23,0,504.0
1782970081.885,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,2.83,1688.0,0,597.0
1782970083.005,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,1.1,555.64,0,504.0
1782970083.005,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.68,405.06,0,597.0
1782970083.005,192.168.1.3,151.101.157.91,56206,443,TCP,2,171,3.67,313.54,0,85.5
1782970083.005,151.101.157.91,192.168.1.3,443,56206,TCP,2,171,3.73,318.87,0,85.5
1782970083.005,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,6.58,657.65,0,100.0
1782970084.108,192.168.1.3,151.101.157.91,56206,443,TCP,2,171,1.21,103.73,0,85.5
1782970084.108,151.101.157.91,192.168.1.3,443,56206,TCP,2,171,1.22,104.3,0,85.5
1782970084.108,192.168.1.15,224.0.0.251,5353,5353,UDP,2,200,1.59,159.33,0,100.0
1782970085.17,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,0.76,76.46,0,100.0
1782970086.194,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,0.93,140.42,0,151.0
1782970087.234,192.168.1.31,224.0.0.251,5353,5353,UDP,1,504,0.89,448.17,0,504.0
1782970087.234,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,2.74,273.93,0,100.0
1782970088.278,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,0.71,70.97,0,100.0
1782970091.365,192.168.1.227,224.0.0.251,5353,5353,UDP,1,158,1.63,257.27,0,158.0
1782970092.375,192.168.1.227,224.0.0.251,5353,5353,UDP,1,158,0.62,97.26,0,158.0
1782970101.611,192.168.1.31,224.0.0.251,5353,5353,UDP,2,564,4.33,1221.33,0,282.0
1782970102.638,192.168.1.31,224.0.0.251,5353,5353,UDP,4,1629,2.69,1093.97,0,407.25
1782970103.693,192.168.1.31,224.0.0.251,5353,5353,UDP,2,1566,1.12,878.0,0,783.0
1782970104.771,192.168.1.31,224.0.0.251,5353,5353,UDP,1,783,0.54,426.23,0,783.0
1782970105.791,192.168.1.31,224.0.0.251,5353,5353,UDP,1,783,1.09,854.97,0,783.0
1782970105.791,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,1.48,223.44,0,151.0
1782970106.879,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,0.57,85.6,0,151.0
1782970106.879,192.168.1.147,224.0.0.251,5353,5353,UDP,1,225,1.56,350.18,0,225.0
1782970107.913,192.168.1.147,224.0.0.251,5353,5353,UDP,3,1047,1.79,624.65,0,349.0
1782970107.913,192.168.1.31,224.0.0.251,5353,5353,UDP,3,569,4.81,912.15,0,189.67
1782970108.958,192.168.1.147,224.0.0.251,5353,5353,UDP,3,1419,1.79,845.06,0,473.0
1782970108.958,192.168.1.31,224.0.0.251,5353,5353,UDP,6,1146,3.59,686.5,0,191.0
1782970108.958,192.168.1.59,224.0.0.251,5353,5353,UDP,1,133,1.3,172.78,0,133.0
1782970110.067,192.168.1.31,224.0.0.251,5353,5353,UDP,6,1702,3.17,900.63,0,283.67
1782970110.067,192.168.1.59,224.0.0.251,5353,5353,UDP,1,133,0.53,70.81,0,133.0
1782970111.108,192.168.1.31,224.0.0.251,5353,5353,UDP,3,1362,1.64,743.71,0,454.0
1782970111.108,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.89,531.75,0,597.0
1782970112.143,192.168.1.31,224.0.0.251,5353,5353,UDP,2,750,1.02,381.13,0,375.0
1782970113.164,192.168.1.31,224.0.0.251,5353,5353,UDP,2,644,2.03,654.87,0,322.0
1782970114.185,192.168.1.31,224.0.0.251,5353,5353,UDP,1,138,0.82,112.74,0,138.0
1782970115.257,192.168.1.31,224.0.0.251,5353,5353,UDP,1,138,2.96,408.03,0,138.0
1782970115.257,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.79,469.51,0,597.0
1782970116.316,192.168.1.31,224.0.0.251,5353,5353,UDP,2,644,1.43,460.75,0,322.0
1782970117.364,192.168.1.31,224.0.0.251,5353,5353,UDP,1,506,0.87,438.08,0,506.0
1782970119.389,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,2.06,205.51,0,100.0
1782970120.428,192.168.1.15,224.0.0.251,5353,5353,UDP,2,200,1.31,131.16,0,100.0
1782970121.444,192.168.1.15,224.0.0.251,5353,5353,UDP,1,100,0.64,63.68,0,100.0
1782970121.444,192.168.1.3,104.17.207.5,40790,443,TCP,2,171,1.92,163.93,0,85.5
1782970121.444,104.17.207.5,192.168.1.3,443,40790,TCP,1,105,0.98,102.63,0,105.0
1782970124.529,192.168.1.148,239.255.255.250,48144,1900,UDP,1,167,3.91,652.79,0,167.0
1782970125.546,192.168.1.148,239.255.255.250,48144,1900,UDP,2,334,1.57,262.27,0,167.0
1782970125.546,192.168.1.148,224.0.0.251,5353,5353,UDP,2,183,3.31,302.72,0,91.5
1782970125.546,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,2.38,359.0,0,151.0
1782970126.594,192.168.1.148,239.255.255.250,48144,1900,UDP,1,167,0.62,103.47,0,167.0
1782970126.594,192.168.1.148,224.0.0.251,5353,5353,UDP,3,279,1.82,168.82,0,93.0
1782970126.594,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,0.68,102.81,0,151.0
1782970127.645,192.168.1.148,224.0.0.251,5353,5353,UDP,2,192,1.16,111.53,0,96.0
1782970128.663,192.168.1.148,224.0.0.251,5353,5353,UDP,1,96,0.6,57.26,0,96.0
1782970132.707,192.168.1.3,192.168.1.1,48031,53,UDP,1,76,1.39,105.96,0,76.0
1782970132.707,192.168.1.3,192.168.1.1,54932,53,UDP,1,76,1.4,106.25,0,76.0
1782970132.707,192.168.1.1,192.168.1.3,53,54932,UDP,1,92,1.44,132.31,0,92.0
1782970132.707,192.168.1.3,192.168.1.1,57235,53,UDP,1,76,1.44,109.34,0,76.0
1782970132.707,192.168.1.1,192.168.1.3,53,57235,UDP,1,104,1.46,151.52,0,104.0
1782970132.707,192.168.1.1,192.168.1.3,53,48031,UDP,1,155,1.49,230.83,0,155.0
1782970132.707,192.168.1.3,149.154.166.110,54100,443,TCP,8,2626,11.93,3916.39,1,328.25
1782970132.707,192.168.1.3,149.154.166.110,54102,443,TCP,4,2173,5.98,3248.67,1,543.25
1782970132.707,192.168.1.3,149.154.166.110,54112,443,TCP,9,3048,13.47,4563.31,1,338.67
1782970132.707,149.154.166.110,192.168.1.3,443,54112,TCP,6,5974,12.26,12211.2,0,995.67
1782970132.707,149.154.166.110,192.168.1.3,443,54100,TCP,5,5908,10.42,12311.15,0,1181.6
1782970132.707,149.154.166.110,192.168.1.3,443,54102,TCP,3,4302,6.3,9035.03,0,1434.0
1782970134.363,192.168.1.3,149.154.166.110,54100,443,TCP,9,807,4.62,414.62,0,89.67
1782970134.363,192.168.1.3,149.154.166.110,54102,443,TCP,9,807,4.67,418.64,0,89.67
1782970134.363,192.168.1.3,149.154.166.110,54112,443,TCP,8,1104,4.1,565.45,0,138.0
1782970134.363,149.154.166.110,192.168.1.3,443,54112,TCP,11,7279,5.63,3728.07,0,661.73
1782970134.363,149.154.166.110,192.168.1.3,443,54100,TCP,10,6929,5.14,3559.89,0,692.9
1782970134.363,149.154.166.110,192.168.1.3,443,54102,TCP,7,6709,3.63,3480.32,0,958.43
1782970134.363,192.168.1.3,192.168.1.1,36281,53,UDP,1,76,0.64,48.82,0,76.0
1782970134.363,192.168.1.3,192.168.1.1,51747,53,UDP,2,152,1.29,97.68,0,76.0
1782970134.363,192.168.1.1,192.168.1.3,53,51747,UDP,2,196,1.3,127.08,0,98.0
1782970134.363,192.168.1.1,192.168.1.3,53,36281,UDP,1,155,0.65,100.49,0,155.0
1782970134.363,192.168.1.3,149.154.166.110,54116,443,TCP,6,2305,4.77,1833.92,1,384.17
1782970134.363,149.154.166.110,192.168.1.3,443,54116,TCP,5,5482,4.61,5050.86,0,1096.4
1782970134.363,192.168.1.3,149.154.166.110,54124,443,TCP,3,2107,6.28,4411.75,1,702.33
1782970134.363,149.154.166.110,192.168.1.3,443,54124,TCP,1,74,3.42,252.81,0,74.0
1782970135.855,192.168.1.3,149.154.166.110,54116,443,TCP,7,675,4.49,433.0,0,96.43
1782970135.855,149.154.166.110,192.168.1.3,443,54116,TCP,6,1499,3.85,961.51,0,249.83
1782970135.855,192.168.1.3,149.154.166.110,54124,443,TCP,13,3338,6.6,1694.73,1,256.77
1782970135.855,149.154.166.110,192.168.1.3,443,54124,TCP,12,7331,6.72,4107.55,0,610.92
1782970135.855,192.168.1.3,192.168.1.1,39009,53,UDP,2,152,3.57,271.31,0,76.0
1782970135.855,192.168.1.3,151.101.157.91,56206,443,TCP,7,489,17.25,1205.13,0,69.86
1782970135.855,192.168.1.1,192.168.1.3,53,39009,UDP,2,304,5.01,760.76,0,152.0
1782970135.855,151.101.157.91,192.168.1.3,443,56206,TCP,6,432,21.56,1552.41,0,72.0
1782970137.028,192.168.1.3,192.168.1.1,39009,53,UDP,2,152,1.15,87.66,0,76.0
1782970137.028,192.168.1.3,151.101.157.91,56206,443,TCP,7,489,4.43,309.59,0,69.86
1782970137.028,192.168.1.1,192.168.1.3,53,39009,UDP,2,304,1.27,193.22,0,152.0
1782970137.028,151.101.157.91,192.168.1.3,443,56206,TCP,6,432,4.13,297.51,0,72.0
1782970137.028,192.168.1.46,192.168.1.255,138,138,UDP,1,243,1.49,360.89,0,243.0
1782970137.028,0.0.0.0,255.255.255.255,68,67,UDP,1,348,3.28,1139.86,0,348.0
1782970138.15,192.168.1.46,192.168.1.255,138,138,UDP,1,243,0.56,135.42,0,243.0
1782970138.15,0.0.0.0,255.255.255.255,68,67,UDP,1,348,0.7,243.96,0,348.0
1782970143.209,192.168.1.147,224.0.0.251,5353,5353,UDP,2,450,1.78,399.73,0,225.0
1782970144.228,192.168.1.147,224.0.0.251,5353,5353,UDP,1,225,0.53,120.02,0,225.0
1782970145.268,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,14.41,2176.35,0,151.0
1782970146.292,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,0.91,138.04,0,151.0
1782970147.314,192.168.1.148,224.0.0.251,5353,5353,UDP,1,96,2.71,260.14,0,96.0
1782970148.335,192.168.1.148,224.0.0.251,5353,5353,UDP,1,96,0.72,69.07,0,96.0
1782970150.373,192.168.1.147,224.0.0.251,5353,5353,UDP,2,450,3.35,753.63,0,225.0
1782970151.397,192.168.1.147,224.0.0.251,5353,5353,UDP,2,450,1.23,277.57,0,225.0
1782970152.417,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,1.03,615.91,0,597.0
1782970152.417,192.168.1.140,224.0.0.251,5353,5353,UDP,1,193,4.67,902.21,0,193.0
1782970153.456,192.168.1.140,224.0.0.251,5353,5353,UDP,4,1086,3.19,867.23,0,271.5
1782970154.472,192.168.1.140,224.0.0.251,5353,5353,UDP,4,1400,2.0,700.83,0,350.0
1782970154.472,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,1.04,622.96,0,597.0
1782970155.503,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,0.68,345.71,0,507.0
1782970155.503,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.5,299.96,0,597.0
1782970156.537,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,1.91,967.99,0,507.0
1782970157.564,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,0.64,326.94,0,507.0
1782970157.564,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,9.56,5705.31,0,597.0
1782970158.598,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.88,524.12,0,597.0
1782970160.619,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,1.73,874.96,0,507.0
1782970161.637,192.168.1.140,224.0.0.251,5353,5353,UDP,1,507,0.63,317.3,0,507.0
1782970165.72,192.168.1.144,224.0.0.251,5353,5353,UDP,1,151,2.22,335.58,0,151.0
1782970166.822,192.168.1.144,224.0.0.251,5353,5353,UDP,4,455,2.58,293.21,0,113.75
1782970166.822,192.168.1.147,224.0.0.251,5353,5353,UDP,1,597,0.74,439.6,0,597.0
